id	ref	class	di_events	dir	read_len	aln_len	ref_start	ref_end	ref_len	score	max_score	num_match	num_snp	num_ins	num_del	num_mask	shared_7mers	med_q	mean_q
SRR29165088.54322	_NC_007363.1	vRNA	0	R	1054	1027	1	1027	1027	4251.00	5270.00	944	72	17	11	21	600	24.00	22.65
SRR29165088.54324	_NC_007363.1	vRNA	0	F	1028	1021	7	1027	1027	4069.00	5140.00	921	77	7	23	23	560	19.00	18.36
SRR29165088.54325	_NC_007363.1	vRNA	0	F	1029	1027	1	1027	1027	4085.00	5145.00	921	78	9	28	21	565	22.00	21.05
SRR29165088.54338	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	4137.00	5225.00	932	78	14	17	21	550	23.00	21.15
SRR29165088.54353	_NC_002020.1	vRNA	0	R	905	890	1	890	890	3513.00	4525.00	794	86	4	10	21	430	24.00	22.67
SRR29165088.54355	_NC_007363.1	vRNA	0	F	1037	1027	1	1027	1027	4244.00	5185.00	939	74	6	14	18	566	22.00	21.12
SRR29165088.54356	_NC_007363.1	vRNA	0	F	1036	1027	1	1027	1027	3778.00	5180.00	903	84	28	40	21	472	17.00	17.13
SRR29165088.54357	_NC_007375.1	vRNA	0	F	630	616	1726	2341	2341	2311.00	3150.00	537	67	4	12	22	315	20.00	19.00
SRR29165088.54359	_NC_007363.1	vRNA	0	R	1045	1027	1	1027	1027	4470.00	5225.00	958	65	2	4	20	651	27.00	26.47
SRR29165088.54362	_NC_002020.1	vRNA	0	R	909	890	1	890	890	3574.00	4545.00	798	86	3	6	22	444	24.00	22.71
SRR29165088.54368	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4378.00	5210.00	950	67	4	10	21	608	26.00	24.89
SRR29165088.54378	_NC_007363.1	vRNA	0	R	1047	1023	1	1023	1027	4236.00	5235.00	935	75	9	13	28	575	23.00	21.83
SRR29165088.54381	_NC_007363.1	vRNA	0	R	1032	1027	1	1027	1027	3361.00	5160.00	875	98	37	54	22	434	15.00	16.33
SRR29165088.54384	_NC_002020.1	vRNA	0	F	898	890	1	890	890	3117.00	4490.00	768	84	25	38	21	385	17.00	17.23
SRR29165088.54385	_NC_004906.1	vRNA	0	R	920	890	1	890	890	3462.00	4600.00	791	98	10	1	21	448	25.00	23.10
SRR29165088.54391	_NC_007363.1	vRNA	0	R	1049	1027	1	1027	1027	4141.00	5245.00	935	80	13	12	21	568	24.00	21.90
SRR29165088.54403	_NC_002020.1	vRNA	0	F	912	890	1	890	890	3588.00	4560.00	799	85	7	6	21	448	25.00	24.42
SRR29165088.54406	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4019.00	5210.00	923	84	15	20	20	520	21.00	19.93
SRR29165088.54410	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4374.00	5235.00	950	71	5	6	21	603	25.00	23.16
SRR29165088.54414	_NC_007363.1	vRNA	0	F	1030	1027	1	1027	1027	3764.00	5150.00	900	88	21	39	21	497	19.00	18.23
SRR29165088.54417	P_NC_007360.1	vRNA	0	R	1584	1565	1	1565	1565	5894.00	7920.00	1369	181	14	15	20	689	25.00	23.99
SRR29165088.54420	_NC_007363.1	vRNA	0	F	1040	1027	1	1027	1027	4065.00	5200.00	925	83	11	19	21	547	19.00	19.02
SRR29165088.54421	_NC_007363.1	vRNA	0	R	997	1027	1	1027	1027	3546.00	4985.00	871	93	14	63	19	459	16.00	17.34
SRR29165088.54422	_NC_002020.1	vRNA	0	R	911	890	1	890	890	3612.00	4555.00	803	83	4	4	21	447	25.00	23.82
SRR29165088.54426	_NC_007363.1	vRNA	0	F	1036	1025	3	1027	1027	4007.00	5180.00	917	85	8	23	26	518	22.00	20.03
SRR29165088.54430	_NC_002020.1	vRNA	0	R	908	890	1	890	890	3560.00	4540.00	798	84	5	8	21	445	26.00	24.85
SRR29165088.54431	_NC_004906.1	vRNA	0	F	900	886	5	890	890	3369.00	4500.00	782	86	8	18	24	404	24.00	21.76
SRR29165088.54436	_NC_007363.1	vRNA	0	F	1037	1027	1	1027	1027	3869.00	5185.00	912	83	21	32	21	499	20.00	18.99
SRR29165088.54438	_NC_007363.1	vRNA	0	R	1052	1027	1	1027	1027	3921.00	5260.00	918	92	23	17	19	502	18.00	18.02
SRR29165088.54440	_NC_007363.1	vRNA	0	F	1058	1026	1	1026	1027	4020.00	5290.00	928	86	21	12	23	527	18.00	18.11
SRR29165088.54442	_NC_002020.1	vRNA	0	R	908	886	4	889	890	3396.00	4540.00	783	88	8	15	29	417	24.00	22.83
SRR29165088.54449	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	3979.00	5225.00	920	87	19	20	19	524	20.00	19.42
SRR29165088.54450	P_NC_007360.1	vRNA	0	R	1572	1565	1	1565	1565	5772.00	7860.00	1353	188	10	24	21	645	24.00	22.17
SRR29165088.54453	_NC_007363.1	vRNA	0	R	1051	1027	1	1027	1027	3805.00	5255.00	906	100	25	21	20	473	16.00	17.22
SRR29165088.54455	_NC_007363.1	vRNA	0	F	1063	1027	1	1027	1027	4195.00	5315.00	934	79	28	14	22	587	24.00	22.53
SRR29165088.54459	_NC_007363.1	vRNA	0	R	1045	1027	1	1027	1027	3888.00	5225.00	913	91	20	23	21	509	19.00	18.94
SRR29165088.54462	_NC_007363.1	vRNA	0	R	1055	1027	1	1027	1027	3997.00	5275.00	924	84	25	19	22	537	23.00	20.27
SRR29165088.54470	_NC_007363.1	vRNA	0	F	1008	1027	1	1027	1027	3581.00	5040.00	882	86	21	59	19	447	14.00	15.48
SRR29165088.54471	_NC_002020.1	vRNA	0	F	900	890	1	890	890	3459.00	4500.00	789	88	4	13	19	434	22.00	21.11
SRR29165088.54475	_NC_007363.1	vRNA	0	R	1013	1027	1	1027	1027	3755.00	5065.00	893	78	18	56	24	486	18.00	18.10
SRR29165088.54478	_NC_007363.1	vRNA	0	F	1040	1027	1	1027	1027	4211.00	5200.00	936	70	15	21	19	579	23.00	21.75
SRR29165088.54479	_NC_007363.1	vRNA	0	R	1051	1027	1	1027	1027	4303.00	5255.00	946	73	10	8	22	586	25.00	24.68
SRR29165088.54485	_NC_007363.1	vRNA	0	F	1037	1026	2	1027	1027	4018.00	5185.00	917	89	11	20	20	560	24.00	21.50
SRR29165088.54486	A_NC_007362.1	vRNA	0	F	1757	1760	1	1760	1760	6260.00	8785.00	1495	208	11	57	43	772	24.00	21.84
SRR29165088.54494	_NC_007363.1	vRNA	0	R	993	1024	1	1024	1027	3472.00	4965.00	868	84	19	72	22	442	19.00	18.36
SRR29165088.54495	_NC_007363.1	vRNA	0	F	1048	1027	1	1027	1027	3669.00	5240.00	893	102	32	32	21	459	15.00	17.10
SRR29165088.54498	_NC_002020.1	vRNA	0	F	880	886	1	886	890	3143.00	4400.00	758	86	9	42	27	382	18.00	18.16
SRR29165088.54507	_NC_004906.1	diRNA	1	F	388	436	1	436	890	1091.00	1940.00	312	49	9	75	18	164	26.00	24.39
SRR29165088.54511	_NC_002016.1	vRNA	0	F	527	502	1	502	1027	1574.00	2635.00	416	61	39	25	11	228	26.00	25.07
SRR29165088.54512	_NC_007363.1	vRNA	0	F	1049	1027	1	1027	1027	4004.00	5245.00	927	76	24	24	22	540	22.00	20.71
SRR29165088.54516	_NC_007363.1	vRNA	0	R	1045	1026	1	1026	1027	4214.00	5225.00	935	78	10	13	22	590	25.00	22.92
SRR29165088.54522	_NC_007363.1	vRNA	0	R	1048	1027	1	1027	1027	4155.00	5240.00	933	76	17	18	22	564	23.00	21.52
SRR29165088.54524	_NC_004906.1	vRNA	0	R	898	890	1	890	890	3178.00	4490.00	769	84	24	37	21	391	20.00	18.76
SRR29165088.54525	_NC_007363.1	vRNA	0	R	1045	1023	1	1023	1027	4073.00	5225.00	922	80	16	21	27	542	23.00	21.79
SRR29165088.54534	_NC_007363.1	vRNA	0	F	1043	1027	1	1027	1027	3871.00	5215.00	912	88	22	27	21	518	17.00	17.09
SRR29165088.54536	_NC_007363.1	vRNA	0	R	1054	1027	1	1027	1027	3726.00	5270.00	903	101	29	23	21	514	17.00	17.32
SRR29165088.54537	_NC_007363.1	vRNA	0	R	610	594	434	1027	1027	2293.00	3050.00	536	48	14	10	12	305	20.00	18.64
SRR29165088.54538	_NC_007363.1	vRNA	0	R	1051	1027	1	1027	1027	3815.00	5255.00	910	87	33	30	21	497	22.00	19.77
SRR29165088.54539	_NC_007363.1	vRNA	0	F	1051	1027	1	1027	1027	4350.00	5255.00	949	73	8	5	21	601	25.00	23.58
SRR29165088.54542	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	3802.00	5225.00	906	96	22	25	21	495	15.00	16.26
SRR29165088.54547	_NC_007363.1	vRNA	0	R	1050	1027	1	1027	1027	4332.00	5250.00	947	72	8	8	23	597	26.00	25.18
SRR29165088.54549	_NC_007363.1	vRNA	0	F	606	590	438	1027	1027	2432.00	3030.00	539	45	5	6	17	336	22.00	20.76
SRR29165088.54551	_NC_007363.1	vRNA	0	R	1048	1027	1	1027	1027	4175.00	5240.00	940	72	15	15	21	572	23.00	21.26
SRR29165088.54561	_NC_004906.1	vRNA	0	F	910	890	1	890	890	3285.00	4550.00	777	98	13	15	22	407	21.00	20.19
SRR29165088.54564	P_NC_007360.1	vRNA	0	R	1607	1565	1	1565	1565	5730.00	8035.00	1357	188	40	20	22	647	24.00	22.50
SRR29165088.54565	_NC_007363.1	vRNA	0	F	1046	1027	1	1027	1027	4267.00	5230.00	945	71	10	11	20	584	23.00	21.51
SRR29165088.54566	_NC_007363.1	vRNA	0	R	1039	1027	1	1027	1027	4284.00	5195.00	941	74	5	12	19	570	26.00	23.43
SRR29165088.54567	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4138.00	5215.00	935	70	19	22	19	563	24.00	22.94
SRR29165088.54571	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4133.00	5235.00	933	78	15	16	21	558	24.00	22.62
SRR29165088.54575	_NC_002020.1	vRNA	0	R	905	890	1	890	890	3437.00	4525.00	793	80	11	17	21	414	22.00	21.38
SRR29165088.54576	_NC_007363.1	vRNA	0	F	611	594	434	1027	1027	2342.00	3055.00	537	49	13	8	12	325	26.00	23.02
SRR29165088.54577	_NC_007363.1	vRNA	0	R	1040	1027	1	1027	1027	4162.00	5200.00	932	77	10	18	21	575	25.00	22.30
SRR29165088.54579	_NC_002020.1	vRNA	0	R	891	890	1	890	890	3287.00	4455.00	776	80	14	34	21	381	21.00	20.59
SRR29165088.54581	_NC_007363.1	vRNA	0	R	1040	1027	1	1027	1027	4208.00	5200.00	939	67	9	21	25	574	23.00	21.76
SRR29165088.54582	_NC_002020.1	vRNA	0	R	913	890	1	890	890	3323.00	4565.00	780	94	14	16	25	410	24.00	22.10
SRR29165088.54583	_NC_007363.1	vRNA	0	F	1049	1027	1	1027	1027	4071.00	5245.00	932	81	17	14	19	521	18.00	18.87
SRR29165088.54584	_NC_007363.1	vRNA	0	R	1055	1027	1	1027	1027	4264.00	5275.00	939	81	10	7	25	589	25.00	22.56
SRR29165088.54585	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4223.00	5235.00	938	74	12	15	23	583	24.00	22.53
SRR29165088.54586	_NC_007363.1	vRNA	0	R	981	1027	1	1027	1027	3839.00	4905.00	884	69	6	74	22	536	23.00	21.28
SRR29165088.54589	_NC_007363.1	vRNA	0	R	1040	1027	1	1027	1027	4209.00	5200.00	939	69	11	19	21	559	24.00	22.31
SRR29165088.54596	P_NC_007360.1	vRNA	0	F	1577	1565	1	1565	1565	5883.00	7885.00	1365	181	10	19	21	682	23.00	21.49
SRR29165088.54599	_NC_002020.1	vRNA	0	R	904	883	7	889	890	3058.00	4520.00	757	96	16	30	35	367	16.00	17.21
SRR29165088.54604	_NC_007363.1	vRNA	0	R	1030	1027	1	1027	1027	4127.00	5150.00	928	76	6	23	20	549	24.00	21.68
SRR29165088.54606	_NC_007363.1	diRNA	1	R	995	1027	1	1027	1027	3768.00	4975.00	880	83	11	64	21	505	21.00	20.33
SRR29165088.54607	A_NC_007362.1	vRNA	0	F	1759	1748	1	1748	1760	6044.00	8795.00	1474	205	32	69	48	765	18.00	17.93
SRR29165088.54614	A_NC_007359.1	vRNA	0	R	2240	2233	1	2233	2233	8540.00	11200.00	1987	189	42	57	22	1155	22.00	20.51
SRR29165088.54616	_NC_004906.1	vRNA	0	F	908	890	1	890	890	3512.00	4540.00	795	84	8	11	21	456	23.00	22.21
SRR29165088.54618	_NC_002020.1	vRNA	0	R	892	890	1	890	890	3165.00	4460.00	769	89	13	32	21	394	18.00	17.81
SRR29165088.54619	_NC_002020.1	vRNA	0	F	914	890	1	890	890	3341.00	4570.00	787	89	17	14	21	413	22.00	20.92
SRR29165088.54620	_NC_004906.1	vRNA	0	R	902	890	1	890	890	3517.00	4510.00	792	87	3	11	20	449	25.00	23.61
SRR29165088.54624	_NC_004906.1	vRNA	0	F	883	890	1	890	890	3308.00	4415.00	775	79	8	36	21	411	22.00	21.01
SRR29165088.54633	_NC_002020.1	vRNA	0	F	898	890	1	890	890	3333.00	4490.00	784	77	16	29	21	409	19.00	18.16
SRR29165088.54634	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4377.00	5230.00	951	69	5	7	21	615	25.00	24.43
SRR29165088.54637	_NC_007363.1	vRNA	0	F	1039	1027	1	1027	1027	4201.00	5195.00	937	71	10	19	21	575	24.00	22.35
SRR29165088.54640	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4068.00	5215.00	927	82	14	18	20	525	19.00	18.84
SRR29165088.54643	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	4192.00	5210.00	933	79	7	15	23	583	23.00	21.99
SRR29165088.54647	_NC_007363.1	vRNA	0	F	1020	1027	1	1027	1027	4065.00	5100.00	921	70	8	36	21	563	23.00	22.13
SRR29165088.54654	A_NC_007359.1	vRNA	0	R	2261	2233	1	2233	2233	8939.00	11305.00	2023	185	33	25	20	1245	24.00	22.30
SRR29165088.54660	_NC_002020.1	vRNA	0	F	843	884	7	890	890	2951.00	4215.00	733	83	8	68	19	337	20.00	19.43
SRR29165088.54662	_NC_007363.1	vRNA	0	R	1045	1027	1	1027	1027	4216.00	5225.00	939	68	16	20	22	573	22.00	21.10
SRR29165088.54664	_NC_007363.1	vRNA	0	F	1043	1027	1	1027	1027	4191.00	5215.00	937	74	11	16	21	575	23.00	21.37
SRR29165088.54666	_NC_007363.1	vRNA	0	R	1065	1027	1	1027	1027	4139.00	5325.00	941	70	27	16	27	560	23.00	21.42
SRR29165088.54673	_NC_007363.1	vRNA	0	F	1061	1027	1	1027	1027	4231.00	5305.00	943	79	19	5	20	548	24.00	21.98
SRR29165088.54674	_NC_007363.1	vRNA	0	R	1039	1027	1	1027	1027	4259.00	5195.00	939	76	3	12	21	575	25.00	22.80
SRR29165088.54675	_NC_002020.1	vRNA	0	F	917	890	1	890	890	3440.00	4585.00	788	93	11	9	25	414	20.00	19.53
SRR29165088.54683	_NC_007363.1	vRNA	0	F	1051	1023	1	1023	1027	4292.00	5255.00	940	74	13	9	24	595	24.00	22.45
SRR29165088.54685	A_NC_007362.1	vRNA	0	R	1777	1760	1	1760	1760	6432.00	8885.00	1526	192	19	42	40	813	24.00	22.18
SRR29165088.54690	_NC_007363.1	vRNA	0	R	1051	1027	1	1027	1027	4255.00	5255.00	939	81	10	7	21	560	24.00	22.42
SRR29165088.54702	_NC_007363.1	vRNA	0	F	1038	1027	1	1027	1027	4095.00	5190.00	925	82	11	20	20	529	23.00	21.55
SRR29165088.54709	_NC_002020.1	vRNA	0	F	892	889	1	889	890	3263.00	4460.00	773	82	15	34	22	401	22.00	20.75
SRR29165088.54711	_NC_002020.1	vRNA	0	F	892	890	1	890	890	3202.00	4460.00	766	96	9	28	21	391	22.00	20.08
SRR29165088.54721	_NC_002020.1	vRNA	0	R	909	889	2	890	890	3543.00	4545.00	797	82	5	10	25	432	24.00	23.15
SRR29165088.54726	_NC_007363.1	vRNA	0	F	1034	1027	1	1027	1027	4047.00	5170.00	925	77	11	25	21	560	21.00	20.37
SRR29165088.54731	P_NC_007360.1	vRNA	0	R	1585	1565	1	1565	1565	5534.00	7925.00	1340	192	32	33	21	647	23.00	21.55
SRR29165088.54733	_NC_007363.1	vRNA	0	F	1030	1020	8	1027	1027	3939.00	5150.00	913	78	15	29	24	539	18.00	18.33
SRR29165088.54735	_NC_007363.1	vRNA	0	R	1084	1027	1	1027	1027	4008.00	5420.00	928	79	53	20	24	547	22.00	20.92
SRR29165088.54737	_NC_007363.1	vRNA	0	R	1037	1027	1	1027	1027	4300.00	5185.00	945	68	4	14	20	581	23.00	22.04
SRR29165088.54739	_NC_007363.1	vRNA	0	F	1048	1027	1	1027	1027	4387.00	5240.00	951	72	4	4	21	600	25.00	24.43
SRR29165088.54743	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	4310.00	5210.00	944	71	6	12	21	601	25.00	23.57
SRR29165088.54745	_NC_007363.1	vRNA	0	R	1048	1027	1	1027	1027	4255.00	5240.00	942	75	10	10	21	578	25.00	23.57
SRR29165088.54748	_NC_002020.1	vRNA	0	R	890	890	1	890	890	3117.00	4450.00	756	100	13	34	21	373	21.00	20.06
SRR29165088.54749	_NC_007363.1	vRNA	0	F	1048	1027	1	1027	1027	4341.00	5240.00	949	70	8	8	21	607	25.00	24.29
SRR29165088.54752	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4436.00	5230.00	954	68	3	5	21	622	26.00	25.04
SRR29165088.54757	_NC_007363.1	vRNA	0	R	1054	1027	1	1027	1027	3781.00	5270.00	907	101	25	19	21	481	18.00	17.76
SRR29165088.54764	_NC_007363.1	vRNA	0	R	1007	1020	5	1024	1027	3506.00	5035.00	872	88	19	60	28	432	14.00	15.11
SRR29165088.54768	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	4462.00	5225.00	955	68	1	4	21	619	24.00	23.23
SRR29165088.54769	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	3808.00	5215.00	902	98	22	27	21	460	20.00	18.42
SRR29165088.54771	_NC_007363.1	vRNA	0	F	1052	1027	1	1027	1027	4356.00	5260.00	948	76	5	3	23	596	23.00	22.08
SRR29165088.54775	_NC_007363.1	vRNA	0	F	1039	1027	1	1027	1027	4223.00	5195.00	937	69	12	21	21	598	24.00	22.31
SRR29165088.54776	A_NC_007359.1	vRNA	0	F	2238	2233	1	2233	2233	8952.00	11190.00	2016	175	26	42	21	1271	23.00	21.58
SRR29165088.54778	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4394.00	5215.00	949	69	3	9	22	612	26.00	24.79
SRR29165088.54780	_NC_002020.1	vRNA	0	F	904	890	1	890	890	3345.00	4520.00	784	86	13	20	21	411	21.00	20.19
SRR29165088.54785	_NC_007363.1	vRNA	0	R	1053	1027	1	1027	1027	4246.00	5265.00	942	77	13	8	21	586	25.00	23.49
SRR29165088.54787	_NC_007363.1	vRNA	0	R	1032	1027	1	1027	1027	4007.00	5160.00	919	86	6	22	21	541	20.00	18.73
SRR29165088.54788	_NC_002020.1	vRNA	0	F	905	890	1	890	890	3535.00	4525.00	796	82	6	12	21	433	25.00	23.76
SRR29165088.54790	_NC_007363.1	vRNA	0	R	1026	1027	1	1027	1027	3957.00	5130.00	908	89	8	30	21	518	24.00	22.15
SRR29165088.54796	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4246.00	5215.00	940	75	7	12	21	599	24.00	22.29
SRR29165088.54798	_NC_002020.1	vRNA	0	F	868	887	4	890	890	3220.00	4340.00	756	88	3	43	21	392	22.00	20.27
SRR29165088.54800	_NC_007363.1	vRNA	0	F	1046	1026	2	1027	1027	4189.00	5230.00	941	66	17	19	22	588	23.00	21.27
SRR29165088.54812	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4380.00	5210.00	949	67	5	11	21	614	25.00	23.86
SRR29165088.54821	A_NC_007362.1	vRNA	0	F	1797	1760	1	1760	1760	6541.00	8985.00	1536	194	27	30	40	822	23.00	21.49
SRR29165088.54823	_NC_007363.1	vRNA	0	F	1036	1027	1	1027	1027	3937.00	5180.00	919	74	22	34	21	531	18.00	18.77
SRR29165088.54825	P_NC_007360.1	vRNA	0	F	391	394	1	394	1565	1187.00	1955.00	304	43	6	47	38	164	22.00	20.44
SRR29165088.54826	_NC_007363.1	vRNA	0	R	1074	1027	1	1027	1027	4193.00	5370.00	942	75	36	10	21	551	23.00	21.80
SRR29165088.54828	_NC_007363.1	vRNA	0	R	1030	1027	1	1027	1027	3953.00	5150.00	910	88	9	29	23	509	21.00	19.97
SRR29165088.54833	_NC_002020.1	vRNA	0	F	909	890	1	890	890	3534.00	4545.00	798	83	7	9	21	445	25.00	24.13
SRR29165088.54843	A_NC_007359.1	vRNA	0	F	2233	2233	1	2233	2233	9091.00	11165.00	2021	179	13	33	20	1316	25.00	23.96
SRR29165088.54846	_NC_007363.1	vRNA	0	R	1044	1027	1	1027	1027	4046.00	5220.00	924	80	15	23	25	530	22.00	21.39
SRR29165088.54856	_NC_007363.1	vRNA	0	F	1027	1025	3	1027	1027	3868.00	5135.00	914	69	24	42	20	509	20.00	19.08
SRR29165088.54859	_NC_002020.1	vRNA	0	F	910	890	1	890	890	3490.00	4550.00	794	86	9	10	21	427	24.00	23.14
SRR29165088.54860	_NC_002020.1	vRNA	0	F	908	890	1	890	890	3291.00	4540.00	780	89	16	21	23	389	19.00	18.50
SRR29165088.54869	_NC_007363.1	vRNA	0	R	1048	1027	1	1027	1027	4060.00	5240.00	925	86	16	16	21	527	21.00	20.14
SRR29165088.54871	_NC_007363.1	vRNA	0	F	1027	1027	1	1027	1027	3985.00	5135.00	915	80	13	32	19	519	22.00	20.82
SRR29165088.54874	A_NC_007361.1	vRNA	0	R	1480	1454	5	1458	1458	5600.00	7400.00	1286	156	14	12	24	688	23.00	21.93
SRR29165088.54877	A_NC_007359.1	vRNA	0	R	2229	2233	1	2233	2233	8489.00	11145.00	1984	182	42	67	21	1181	21.00	19.66
SRR29165088.54879	_NC_007363.1	vRNA	0	R	1045	1027	1	1027	1027	4101.00	5225.00	926	84	14	17	21	553	25.00	23.29
SRR29165088.54884	_NC_007363.1	vRNA	0	R	1035	1027	1	1027	1027	4294.00	5175.00	942	70	4	15	19	594	24.00	22.95
SRR29165088.54892	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4129.00	5235.00	929	84	13	14	21	555	23.00	21.04
SRR29165088.54897	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	4367.00	5210.00	950	68	3	9	21	599	26.00	25.34
SRR29165088.54898	A_NC_007359.1	vRNA	0	R	2261	2233	1	2233	2233	9247.00	11305.00	2040	181	19	12	21	1304	24.50	23.19
SRR29165088.54899	_NC_002020.1	vRNA	0	R	909	890	1	890	890	3518.00	4545.00	793	91	5	6	20	433	24.00	22.25
SRR29165088.54903	_NC_007363.1	vRNA	0	F	1048	1027	1	1027	1027	4284.00	5240.00	944	72	11	11	21	583	22.00	20.34
SRR29165088.54906	_NC_004906.1	vRNA	0	R	909	890	1	890	890	3465.00	4545.00	791	89	7	10	22	431	26.00	24.34
SRR29165088.54909	_NC_007363.1	vRNA	0	R	1056	1027	1	1027	1027	4286.00	5280.00	947	73	15	7	21	605	23.00	21.53
SRR29165088.54911	_NC_007363.1	vRNA	0	F	1041	1027	1	1027	1027	4204.00	5205.00	935	76	7	16	23	553	24.00	22.32
SRR29165088.54912	_NC_007363.1	vRNA	0	R	1058	1023	5	1027	1027	4021.00	5290.00	920	84	26	19	28	539	21.00	19.68
SRR29165088.54913	_NC_007363.1	vRNA	0	R	1002	1027	1	1027	1027	3633.00	5010.00	884	80	17	63	21	464	20.00	18.46
SRR29165088.54935	_NC_004906.1	vRNA	0	R	902	890	1	890	890	3411.00	4510.00	788	83	7	19	24	426	23.00	21.88
SRR29165088.54938	_NC_002020.1	vRNA	0	F	896	890	1	890	890	3374.00	4480.00	787	77	11	26	21	429	25.00	23.14
SRR29165088.54946	_NC_007363.1	vRNA	0	R	1038	1027	1	1027	1027	4063.00	5190.00	922	79	16	26	21	545	24.00	22.38
SRR29165088.54947	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4180.00	5215.00	935	77	10	15	21	582	23.00	20.85
SRR29165088.54948	_NC_002020.1	vRNA	0	R	911	890	1	890	890	3614.00	4555.00	804	81	5	5	21	448	27.00	24.91
SRR29165088.54960	A_NC_007362.1	vRNA	0	R	1780	1760	1	1760	1760	6006.00	8900.00	1496	209	34	55	41	751	20.00	18.83
SRR29165088.54967	_NC_007363.1	vRNA	0	F	1034	1027	1	1027	1027	3775.00	5170.00	908	86	19	33	21	461	18.00	17.63
SRR29165088.54969	_NC_007363.1	vRNA	0	F	1039	1027	1	1027	1027	4166.00	5195.00	933	79	6	15	21	560	23.00	21.46
SRR29165088.54970	_NC_007363.1	vRNA	0	F	1038	1027	1	1027	1027	3991.00	5190.00	918	83	16	26	21	514	21.00	19.78
SRR29165088.54973	_NC_002020.1	vRNA	0	F	913	890	1	890	890	3453.00	4565.00	791	88	13	11	21	424	24.00	22.11
SRR29165088.54976	_NC_007363.1	vRNA	0	F	1047	1027	1	1027	1027	4205.00	5235.00	940	73	18	14	16	561	20.00	19.50
SRR29165088.54996	_NC_002020.1	vRNA	0	R	899	890	1	890	890	3115.00	4495.00	768	89	21	33	21	373	16.00	16.79
SRR29165088.54998	_NC_007363.1	vRNA	0	F	624	594	434	1027	1027	2443.00	3120.00	547	45	20	2	12	341	25.00	23.82
SRR29165088.55001	_NC_007363.1	vRNA	0	R	1044	1027	1	1027	1027	3596.00	5220.00	884	109	30	34	21	474	15.00	16.42
SRR29165088.55005	_NC_007363.1	vRNA	0	F	1052	1027	1	1027	1027	4247.00	5260.00	941	78	12	8	21	569	23.00	21.87
SRR29165088.55010	_NC_007363.1	vRNA	0	F	1044	1027	1	1027	1027	4365.00	5220.00	951	67	5	9	21	603	26.00	24.19
SRR29165088.55013	_NC_007363.1	vRNA	0	R	1030	1027	1	1027	1027	3791.00	5150.00	898	93	21	36	18	479	20.00	19.06
SRR29165088.55024	_NC_007363.1	vRNA	0	F	1028	1022	5	1026	1027	3540.00	5140.00	884	91	28	47	25	450	14.00	15.28
SRR29165088.55046	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4178.00	5210.00	937	72	12	18	21	553	24.00	22.16
SRR29165088.55052	_NC_007363.1	vRNA	0	R	1045	1027	1	1027	1027	4328.00	5225.00	947	71	6	9	21	604	23.00	21.62
SRR29165088.55055	_NC_007363.1	vRNA	0	R	1053	1027	1	1027	1027	4011.00	5265.00	919	96	17	12	21	542	23.00	20.91
SRR29165088.55066	_NC_007363.1	vRNA	0	F	1044	1027	1	1027	1027	4076.00	5220.00	928	77	18	22	21	574	20.00	18.89
SRR29165088.55068	_NC_007363.1	vRNA	0	R	1035	1027	1	1027	1027	4202.00	5175.00	936	68	12	23	19	583	23.00	21.85
SRR29165088.55069	_NC_007363.1	vRNA	0	F	1059	1027	1	1027	1027	4263.00	5295.00	945	76	17	6	21	573	23.00	21.45
SRR29165088.55070	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4098.00	5235.00	927	85	11	15	24	539	21.00	19.89
SRR29165088.55071	_NC_007363.1	vRNA	0	F	1048	1027	1	1027	1027	4313.00	5240.00	947	68	12	12	21	612	24.00	22.77
SRR29165088.55076	_NC_007363.1	vRNA	0	R	1057	1027	1	1027	1027	4031.00	5285.00	924	88	24	15	21	531	21.00	19.52
SRR29165088.55080	_NC_007363.1	vRNA	0	F	1044	1027	1	1027	1027	4421.00	5220.00	955	68	6	4	15	629	25.00	23.98
